video,mos
UGC0747_720x1280_30_crf_32.mp4,3.0286
UGC0747_720x1280_30_crf_37.mp4,2.1714
UGC0747_720x1280_30_crf_42.mp4,1.3143
UGC0747_720x1280_30_crf_47.mp4,1.1143
UGC0748_720x1280_30_crf_00.mp4,4.5143
UGC0748_720x1280_30_crf_17.mp4,4.5143
UGC0748_720x1280_30_crf_22.mp4,4.4
UGC0748_720x1280_30_crf_27.mp4,4.2286
UGC0748_720x1280_30_crf_32.mp4,3.6286
UGC0748_720x1280_30_crf_37.mp4,2.8
UGC0748_720x1280_30_crf_42.mp4,1.9143
UGC0748_720x1280_30_crf_47.mp4,1.2857
UGC0749_720x1280_30_crf_00.mp4,4.7059
UGC0749_720x1280_30_crf_17.mp4,4.6176
UGC0749_720x1280_30_crf_22.mp4,4.5882
UGC0749_720x1280_30_crf_27.mp4,4.5
UGC0749_720x1280_30_crf_32.mp4,3.7647
UGC0749_720x1280_30_crf_37.mp4,2.7941
UGC0749_720x1280_30_crf_42.mp4,1.8235
UGC0749_720x1280_30_crf_47.mp4,1.2059
UGC0750_720x1280_30_crf_00.mp4,4.6875
UGC0750_720x1280_30_crf_17.mp4,4.5312
UGC0750_720x1280_30_crf_22.mp4,4.4688
UGC0750_720x1280_30_crf_27.mp4,4.3125
UGC0750_720x1280_30_crf_32.mp4,3.3125
UGC0750_720x1280_30_crf_37.mp4,2.5312
UGC0750_720x1280_30_crf_42.mp4,1.6562
UGC0750_720x1280_30_crf_47.mp4,1.0312
UGC0751_720x1280_30_crf_00.mp4,4.7742
UGC0751_720x1280_30_crf_17.mp4,4.7419
UGC0751_720x1280_30_crf_22.mp4,4.8065
UGC0751_720x1280_30_crf_27.mp4,4.7097
UGC0751_720x1280_30_crf_32.mp4,4.4516
UGC0751_720x1280_30_crf_37.mp4,3.5806
UGC0751_720x1280_30_crf_42.mp4,2.7742
UGC0751_720x1280_30_crf_47.mp4,1.3871
UGC0753_720x1280_30_crf_00.mp4,4.871
UGC0753_720x1280_30_crf_17.mp4,4.8387
UGC0753_720x1280_30_crf_22.mp4,4.8065
UGC0753_720x1280_30_crf_27.mp4,4.6129
UGC0753_720x1280_30_crf_32.mp4,4.4194
UGC0753_720x1280_30_crf_37.mp4,3.5161
UGC0753_720x1280_30_crf_42.mp4,2.7419
UGC0753_720x1280_30_crf_47.mp4,1.6774
UGC0755_720x1280_30_crf_00.mp4,4.5161
UGC0755_720x1280_30_crf_17.mp4,4.5806
UGC0755_720x1280_30_crf_22.mp4,4.4516
UGC0755_720x1280_30_crf_27.mp4,4.1935
UGC0755_720x1280_30_crf_32.mp4,3.9355
UGC0755_720x1280_30_crf_37.mp4,2.6774
UGC0755_720x1280_30_crf_42.mp4,1.5484
UGC0755_720x1280_30_crf_47.mp4,1.0323
UGC0756_720x1280_30_crf_00.mp4,4.5833
UGC0756_720x1280_30_crf_17.mp4,4.5556
UGC0756_720x1280_30_crf_22.mp4,4.4167
UGC0756_720x1280_30_crf_27.mp4,4.25
UGC0756_720x1280_30_crf_32.mp4,3.9722
UGC0756_720x1280_30_crf_37.mp4,3.3056
UGC0756_720x1280_30_crf_42.mp4,2.3889
UGC0756_720x1280_30_crf_47.mp4,1.3056
UGC0757_720x1280_30_crf_00.mp4,4.4516
UGC0757_720x1280_30_crf_17.mp4,4.6129
UGC0757_720x1280_30_crf_22.mp4,4.4194
UGC0757_720x1280_30_crf_27.mp4,4.3548
UGC0757_720x1280_30_crf_32.mp4,3.871
UGC0757_720x1280_30_crf_37.mp4,3.129
UGC0757_720x1280_30_crf_42.mp4,1.9677
UGC0757_720x1280_30_crf_47.mp4,1.4516
UGC0759_720x1280_30_crf_00.mp4,4.3103
UGC0759_720x1280_30_crf_17.mp4,4.4138
UGC0759_720x1280_30_crf_22.mp4,4.4138
UGC0759_720x1280_30_crf_27.mp4,4.3448
UGC0759_720x1280_30_crf_32.mp4,4.069
UGC0759_720x1280_30_crf_37.mp4,3.2414
UGC0759_720x1280_30_crf_42.mp4,1.9655
UGC0759_720x1280_30_crf_47.mp4,1.069
UGC0760_720x1280_30_crf_00.mp4,4.5385
UGC0760_720x1280_30_crf_17.mp4,4.641
UGC0760_720x1280_30_crf_22.mp4,4.5128
UGC0760_720x1280_30_crf_27.mp4,4.3846
UGC0760_720x1280_30_crf_32.mp4,4.0256
UGC0760_720x1280_30_crf_37.mp4,3.1026
UGC0760_720x1280_30_crf_42.mp4,2.3077
UGC0760_720x1280_30_crf_47.mp4,1.2308
UGC0762_720x1280_30_crf_00.mp4,4.7097
UGC0762_720x1280_30_crf_17.mp4,4.7742
UGC0762_720x1280_30_crf_22.mp4,4.6129
UGC0762_720x1280_30_crf_27.mp4,4.2581
UGC0762_720x1280_30_crf_32.mp4,3.7419
UGC0762_720x1280_30_crf_37.mp4,2.7742
UGC0762_720x1280_30_crf_42.mp4,2.0
UGC0762_720x1280_30_crf_47.mp4,1.1613
UGC0763_720x1280_30_crf_00.mp4,4.6571
UGC0763_720x1280_30_crf_17.mp4,4.6286
UGC0763_720x1280_30_crf_22.mp4,4.6571
UGC0763_720x1280_30_crf_27.mp4,4.5143
UGC0763_720x1280_30_crf_32.mp4,3.7714
UGC0763_720x1280_30_crf_37.mp4,2.8571
UGC0763_720x1280_30_crf_42.mp4,1.9429
UGC0763_720x1280_30_crf_47.mp4,1.2571
UGC0764_720x1280_30_crf_00.mp4,4.6667
UGC0764_720x1280_30_crf_17.mp4,4.7436
UGC0764_720x1280_30_crf_22.mp4,4.7179
UGC0764_720x1280_30_crf_27.mp4,4.5128
UGC0764_720x1280_30_crf_32.mp4,4.4615
UGC0764_720x1280_30_crf_37.mp4,3.9231
UGC0764_720x1280_30_crf_42.mp4,2.8462
UGC0764_720x1280_30_crf_47.mp4,1.8462
UGC0765_720x1280_30_crf_00.mp4,4.75
UGC0765_720x1280_30_crf_17.mp4,4.8056
UGC0765_720x1280_30_crf_22.mp4,4.75
UGC0765_720x1280_30_crf_27.mp4,4.6667
UGC0765_720x1280_30_crf_32.mp4,4.6667
UGC0765_720x1280_30_crf_37.mp4,3.8889
UGC0765_720x1280_30_crf_42.mp4,2.6667
UGC0765_720x1280_30_crf_47.mp4,1.75
UGC0766_720x1280_30_crf_00.mp4,4.5278
UGC0766_720x1280_30_crf_17.mp4,4.5
UGC0766_720x1280_30_crf_22.mp4,4.6111
UGC0766_720x1280_30_crf_27.mp4,4.3333
UGC0766_720x1280_30_crf_32.mp4,4.1389
UGC0766_720x1280_30_crf_37.mp4,3.3056
UGC0766_720x1280_30_crf_42.mp4,2.25
UGC0766_720x1280_30_crf_47.mp4,1.3889
UGC0767_720x1280_30_crf_00.mp4,4.6
UGC0767_720x1280_30_crf_17.mp4,4.6286
UGC0767_720x1280_30_crf_22.mp4,4.4857
UGC0767_720x1280_30_crf_27.mp4,4.4857
UGC0767_720x1280_30_crf_32.mp4,4.2857
UGC0767_720x1280_30_crf_37.mp4,3.4571
UGC0767_720x1280_30_crf_42.mp4,2.2286
UGC0767_720x1280_30_crf_47.mp4,1.4286
UGC0769_720x1280_30_crf_00.mp4,4.4412
UGC0769_720x1280_30_crf_17.mp4,4.5882
UGC0769_720x1280_30_crf_22.mp4,4.5882
UGC0769_720x1280_30_crf_27.mp4,4.3529
UGC0769_720x1280_30_crf_32.mp4,3.6176
UGC0769_720x1280_30_crf_37.mp4,2.3824
UGC0769_720x1280_30_crf_42.mp4,1.4118
UGC0769_720x1280_30_crf_47.mp4,1.1471
UGC0771_720x1280_30_crf_00.mp4,4.6286
UGC0771_720x1280_30_crf_17.mp4,4.6571
UGC0771_720x1280_30_crf_22.mp4,4.5143
UGC0771_720x1280_30_crf_27.mp4,4.5429
UGC0771_720x1280_30_crf_32.mp4,4.2
UGC0771_720x1280_30_crf_37.mp4,3.2286
UGC0771_720x1280_30_crf_42.mp4,2.2
UGC0771_720x1280_30_crf_47.mp4,1.4857
UGC0772_720x1280_30_crf_00.mp4,4.6129
UGC0772_720x1280_30_crf_17.mp4,4.6774
UGC0772_720x1280_30_crf_22.mp4,4.6452
UGC0772_720x1280_30_crf_27.mp4,4.5806
UGC0772_720x1280_30_crf_32.mp4,4.2903
UGC0772_720x1280_30_crf_37.mp4,3.6129
UGC0772_720x1280_30_crf_42.mp4,2.3548
UGC0772_720x1280_30_crf_47.mp4,1.4194
UGC0773_720x1280_30_crf_00.mp4,4.7714
UGC0773_720x1280_30_crf_17.mp4,4.8571
UGC0773_720x1280_30_crf_22.mp4,4.7429
UGC0773_720x1280_30_crf_27.mp4,4.5714
UGC0773_720x1280_30_crf_32.mp4,4.2
UGC0773_720x1280_30_crf_37.mp4,3.6
UGC0773_720x1280_30_crf_42.mp4,2.3714
UGC0773_720x1280_30_crf_47.mp4,1.6286
UGC0775_720x1280_30_crf_00.mp4,4.7429
UGC0775_720x1280_30_crf_17.mp4,4.7429
UGC0775_720x1280_30_crf_22.mp4,4.6571
UGC0775_720x1280_30_crf_27.mp4,4.6857
UGC0775_720x1280_30_crf_32.mp4,4.5429
UGC0775_720x1280_30_crf_37.mp4,3.8286
UGC0775_720x1280_30_crf_42.mp4,2.7714
UGC0775_720x1280_30_crf_47.mp4,2.1143
UGC0776_720x1280_30_crf_00.mp4,4.6562
UGC0776_720x1280_30_crf_17.mp4,4.5
UGC0776_720x1280_30_crf_22.mp4,4.3438
UGC0776_720x1280_30_crf_27.mp4,4.3438
UGC0776_720x1280_30_crf_32.mp4,3.9375
UGC0776_720x1280_30_crf_37.mp4,2.8125
UGC0776_720x1280_30_crf_42.mp4,1.625
UGC0776_720x1280_30_crf_47.mp4,1.0938
UGC0777_720x1280_30_crf_00.mp4,4.7429
UGC0777_720x1280_30_crf_17.mp4,4.5714
UGC0777_720x1280_30_crf_22.mp4,4.6286
UGC0777_720x1280_30_crf_27.mp4,4.2571
UGC0777_720x1280_30_crf_32.mp4,3.6571
UGC0777_720x1280_30_crf_37.mp4,2.8
UGC0777_720x1280_30_crf_42.mp4,1.8286
UGC0777_720x1280_30_crf_47.mp4,1.1143
UGC0778_720x1280_30_crf_00.mp4,4.2353
UGC0778_720x1280_30_crf_17.mp4,4.3235
UGC0778_720x1280_30_crf_22.mp4,4.2059
UGC0778_720x1280_30_crf_27.mp4,3.9706
UGC0778_720x1280_30_crf_32.mp4,3.4118
UGC0778_720x1280_30_crf_37.mp4,2.6176
UGC0778_720x1280_30_crf_42.mp4,1.8235
UGC0778_720x1280_30_crf_47.mp4,1.0294
UGC0779_1280x720_30_crf_00.mp4,4.3226
UGC0779_1280x720_30_crf_17.mp4,4.3226
UGC0779_1280x720_30_crf_22.mp4,4.5161
UGC0779_1280x720_30_crf_27.mp4,4.4516
UGC0779_1280x720_30_crf_32.mp4,4.0968
UGC0779_1280x720_30_crf_37.mp4,3.3548
UGC0779_1280x720_30_crf_42.mp4,2.2903
UGC0779_1280x720_30_crf_47.mp4,1.3226
UGC0780_1280x720_30_crf_00.mp4,4.6154
UGC0780_1280x720_30_crf_17.mp4,4.5128
UGC0780_1280x720_30_crf_22.mp4,4.5385
UGC0780_1280x720_30_crf_27.mp4,4.4103
UGC0780_1280x720_30_crf_32.mp4,4.1538
UGC0780_1280x720_30_crf_37.mp4,3.2564
UGC0780_1280x720_30_crf_42.mp4,2.2051
UGC0780_1280x720_30_crf_47.mp4,1.0
UGC0782_720x1280_30_crf_00.mp4,4.6471
UGC0782_720x1280_30_crf_17.mp4,4.6765
UGC0782_720x1280_30_crf_22.mp4,4.6765
UGC0782_720x1280_30_crf_27.mp4,4.5588
UGC0782_720x1280_30_crf_32.mp4,4.4706
UGC0782_720x1280_30_crf_37.mp4,3.5882
UGC0782_720x1280_30_crf_42.mp4,2.4118
UGC0782_720x1280_30_crf_47.mp4,1.3824
UGC0783_720x1280_30_crf_00.mp4,4.375
UGC0783_720x1280_30_crf_17.mp4,4.3125
UGC0783_720x1280_30_crf_22.mp4,4.125
UGC0783_720x1280_30_crf_27.mp4,4.0
UGC0783_720x1280_30_crf_32.mp4,3.5625
UGC0783_720x1280_30_crf_37.mp4,2.7188
UGC0783_720x1280_30_crf_42.mp4,1.75
UGC0783_720x1280_30_crf_47.mp4,1.125
UGC0787_720x1280_30_crf_00.mp4,4.4242
UGC0787_720x1280_30_crf_17.mp4,4.3636
UGC0787_720x1280_30_crf_22.mp4,4.5152
UGC0787_720x1280_30_crf_27.mp4,4.2121
UGC0787_720x1280_30_crf_32.mp4,3.4545
UGC0787_720x1280_30_crf_37.mp4,2.7879
UGC0787_720x1280_30_crf_42.mp4,1.9394
UGC0787_720x1280_30_crf_47.mp4,1.0909
UGC0788_720x1280_30_crf_00.mp4,4.4286
UGC0788_720x1280_30_crf_17.mp4,4.6
UGC0788_720x1280_30_crf_22.mp4,4.6
UGC0788_720x1280_30_crf_27.mp4,4.4857
UGC0788_720x1280_30_crf_32.mp4,4.0571
UGC0788_720x1280_30_crf_37.mp4,2.6571
UGC0788_720x1280_30_crf_42.mp4,1.7714
UGC0788_720x1280_30_crf_47.mp4,1.0286
UGC0792_720x1280_30_crf_00.mp4,4.5714
UGC0792_720x1280_30_crf_17.mp4,4.5714
UGC0792_720x1280_30_crf_22.mp4,4.4857
UGC0792_720x1280_30_crf_27.mp4,4.5429
UGC0792_720x1280_30_crf_32.mp4,4.0857
UGC0792_720x1280_30_crf_37.mp4,3.0571
UGC0792_720x1280_30_crf_42.mp4,2.2286
UGC0792_720x1280_30_crf_47.mp4,1.4286
UGC0793_720x1280_30_crf_00.mp4,4.5143
UGC0793_720x1280_30_crf_17.mp4,4.6
UGC0793_720x1280_30_crf_22.mp4,4.4286
UGC0793_720x1280_30_crf_27.mp4,4.2857
UGC0793_720x1280_30_crf_32.mp4,3.9714
UGC0793_720x1280_30_crf_37.mp4,3.2571
UGC0793_720x1280_30_crf_42.mp4,2.3429
UGC0793_720x1280_30_crf_47.mp4,1.4286
UGC0794_720x1280_30_crf_00.mp4,3.9737
UGC0794_720x1280_30_crf_17.mp4,4.0263
UGC0794_720x1280_30_crf_22.mp4,4.1579
UGC0794_720x1280_30_crf_27.mp4,3.5263
UGC0794_720x1280_30_crf_32.mp4,3.4211
UGC0794_720x1280_30_crf_37.mp4,2.6316
UGC0794_720x1280_30_crf_42.mp4,1.4737
UGC0794_720x1280_30_crf_47.mp4,1.1316
UGC0795_720x1280_30_crf_00.mp4,4.5833
UGC0795_720x1280_30_crf_17.mp4,4.5278
UGC0795_720x1280_30_crf_22.mp4,4.5
UGC0795_720x1280_30_crf_27.mp4,4.0278
UGC0795_720x1280_30_crf_32.mp4,3.1111
UGC0795_720x1280_30_crf_37.mp4,2.3611
UGC0795_720x1280_30_crf_42.mp4,1.1111
UGC0795_720x1280_30_crf_47.mp4,1.0
UGC0798_720x1280_30_crf_00.mp4,4.2368
UGC0798_720x1280_30_crf_17.mp4,4.0789
UGC0798_720x1280_30_crf_22.mp4,4.2368
UGC0798_720x1280_30_crf_27.mp4,3.9211
UGC0798_720x1280_30_crf_32.mp4,3.3947
UGC0798_720x1280_30_crf_37.mp4,2.5
UGC0798_720x1280_30_crf_42.mp4,1.5789
UGC0798_720x1280_30_crf_47.mp4,1.2895
UGC0799_720x1280_30_crf_00.mp4,4.5312
UGC0799_720x1280_30_crf_17.mp4,4.5625
UGC0799_720x1280_30_crf_22.mp4,4.5
UGC0799_720x1280_30_crf_27.mp4,4.25
UGC0799_720x1280_30_crf_32.mp4,3.8125
UGC0799_720x1280_30_crf_37.mp4,2.9375
UGC0799_720x1280_30_crf_42.mp4,2.0938
UGC0799_720x1280_30_crf_47.mp4,1.25
UGC0800_720x1280_30_crf_00.mp4,4.6571
UGC0800_720x1280_30_crf_17.mp4,4.6286
UGC0800_720x1280_30_crf_22.mp4,4.5714
UGC0800_720x1280_30_crf_27.mp4,4.4286
UGC0800_720x1280_30_crf_32.mp4,3.7714
UGC0800_720x1280_30_crf_37.mp4,2.9714
UGC0800_720x1280_30_crf_42.mp4,1.8
UGC0800_720x1280_30_crf_47.mp4,1.2286
UGC0801_720x1280_30_crf_00.mp4,4.4545
UGC0801_720x1280_30_crf_17.mp4,4.697
UGC0801_720x1280_30_crf_22.mp4,4.3636
UGC0801_720x1280_30_crf_27.mp4,3.9697
UGC0801_720x1280_30_crf_32.mp4,3.0909
UGC0801_720x1280_30_crf_37.mp4,2.3333
UGC0801_720x1280_30_crf_42.mp4,1.3333
UGC0801_720x1280_30_crf_47.mp4,1.0303
UGC0802_720x1280_30_crf_00.mp4,4.3438
UGC0802_720x1280_30_crf_17.mp4,4.4062
UGC0802_720x1280_30_crf_22.mp4,4.25
UGC0802_720x1280_30_crf_27.mp4,3.9375
UGC0802_720x1280_30_crf_32.mp4,3.4062
UGC0802_720x1280_30_crf_37.mp4,2.3438
UGC0802_720x1280_30_crf_42.mp4,1.5
UGC0802_720x1280_30_crf_47.mp4,1.0938
UGC0803_720x1280_30_crf_00.mp4,4.1795
UGC0803_720x1280_30_crf_17.mp4,4.1026
UGC0803_720x1280_30_crf_22.mp4,3.9487
UGC0803_720x1280_30_crf_27.mp4,3.7949
UGC0803_720x1280_30_crf_32.mp4,3.2051
UGC0803_720x1280_30_crf_37.mp4,2.0
UGC0803_720x1280_30_crf_42.mp4,1.3077
UGC0803_720x1280_30_crf_47.mp4,1.0769
UGC0804_720x1280_30_crf_00.mp4,4.4571
UGC0804_720x1280_30_crf_17.mp4,4.4286
UGC0804_720x1280_30_crf_22.mp4,4.2286
UGC0804_720x1280_30_crf_27.mp4,3.9714
UGC0804_720x1280_30_crf_32.mp4,3.4286
UGC0804_720x1280_30_crf_37.mp4,2.8286
UGC0804_720x1280_30_crf_42.mp4,2.0571
UGC0804_720x1280_30_crf_47.mp4,1.2571
UGC0805_720x1280_30_crf_00.mp4,4.0968
UGC0805_720x1280_30_crf_17.mp4,4.1935
UGC0805_720x1280_30_crf_22.mp4,4.0968
UGC0805_720x1280_30_crf_27.mp4,3.9032
UGC0805_720x1280_30_crf_32.mp4,3.4194
UGC0805_720x1280_30_crf_37.mp4,2.4516
UGC0805_720x1280_30_crf_42.mp4,1.5484
UGC0805_720x1280_30_crf_47.mp4,1.129
UGC0806_720x1280_30_crf_00.mp4,4.1282
UGC0806_720x1280_30_crf_17.mp4,4.3077
UGC0806_720x1280_30_crf_22.mp4,4.1282
UGC0806_720x1280_30_crf_27.mp4,3.9487
UGC0806_720x1280_30_crf_32.mp4,3.3077
UGC0806_720x1280_30_crf_37.mp4,2.2821
UGC0806_720x1280_30_crf_42.mp4,1.5641
UGC0806_720x1280_30_crf_47.mp4,1.0769
UGC0807_720x1280_30_crf_00.mp4,4.4643
UGC0807_720x1280_30_crf_17.mp4,4.5714
UGC0807_720x1280_30_crf_22.mp4,4.5714
UGC0807_720x1280_30_crf_27.mp4,4.5357
UGC0807_720x1280_30_crf_32.mp4,3.7857
UGC0807_720x1280_30_crf_37.mp4,2.5714
UGC0807_720x1280_30_crf_42.mp4,2.0357
UGC0807_720x1280_30_crf_47.mp4,1.1786
UGC0808_720x1280_30_crf_00.mp4,4.6061
UGC0808_720x1280_30_crf_17.mp4,4.4545
UGC0808_720x1280_30_crf_22.mp4,4.303
UGC0808_720x1280_30_crf_27.mp4,4.3333
UGC0808_720x1280_30_crf_32.mp4,3.5758
UGC0808_720x1280_30_crf_37.mp4,2.5758
UGC0808_720x1280_30_crf_42.mp4,1.5455
UGC0808_720x1280_30_crf_47.mp4,1.0909
UGC0809_720x1280_30_crf_00.mp4,4.5357
UGC0809_720x1280_30_crf_17.mp4,4.5357
UGC0809_720x1280_30_crf_22.mp4,4.4286
UGC0809_720x1280_30_crf_27.mp4,4.5
UGC0809_720x1280_30_crf_32.mp4,3.9286
UGC0809_720x1280_30_crf_37.mp4,2.7143
UGC0809_720x1280_30_crf_42.mp4,1.6071
UGC0809_720x1280_30_crf_47.mp4,1.1071
UGC0810_720x1280_30_crf_00.mp4,4.5152
UGC0810_720x1280_30_crf_17.mp4,4.5455
UGC0810_720x1280_30_crf_22.mp4,4.6667
UGC0810_720x1280_30_crf_27.mp4,4.4848
UGC0810_720x1280_30_crf_32.mp4,4.3333
UGC0810_720x1280_30_crf_37.mp4,3.6364
UGC0810_720x1280_30_crf_42.mp4,2.5152
UGC0810_720x1280_30_crf_47.mp4,1.6061
UGC0811_720x1280_30_crf_00.mp4,4.4848
UGC0811_720x1280_30_crf_17.mp4,4.4545
UGC0811_720x1280_30_crf_22.mp4,4.4545
UGC0811_720x1280_30_crf_27.mp4,4.3333
UGC0811_720x1280_30_crf_32.mp4,3.7879
UGC0811_720x1280_30_crf_37.mp4,2.6061
UGC0811_720x1280_30_crf_42.mp4,1.6667
UGC0811_720x1280_30_crf_47.mp4,1.2424
UGC0812_720x1280_30_crf_00.mp4,4.3824
UGC0812_720x1280_30_crf_17.mp4,4.5
UGC0812_720x1280_30_crf_22.mp4,4.2941
UGC0812_720x1280_30_crf_27.mp4,4.2647
UGC0812_720x1280_30_crf_32.mp4,3.9412
UGC0812_720x1280_30_crf_37.mp4,3.1471
UGC0812_720x1280_30_crf_42.mp4,2.2647
UGC0812_720x1280_30_crf_47.mp4,1.3529
UGC0813_720x1280_30_crf_00.mp4,4.6857
UGC0813_720x1280_30_crf_17.mp4,4.5714
UGC0813_720x1280_30_crf_22.mp4,4.5429
UGC0813_720x1280_30_crf_27.mp4,4.4571
UGC0813_720x1280_30_crf_32.mp4,4.0
UGC0813_720x1280_30_crf_37.mp4,3.0
UGC0813_720x1280_30_crf_42.mp4,2.0
UGC0813_720x1280_30_crf_47.mp4,1.2
UGC0814_720x1280_30_crf_00.mp4,4.4706
UGC0814_720x1280_30_crf_17.mp4,4.3824
UGC0814_720x1280_30_crf_22.mp4,4.3235
UGC0814_720x1280_30_crf_27.mp4,4.1471
UGC0814_720x1280_30_crf_32.mp4,3.7941
UGC0814_720x1280_30_crf_37.mp4,2.6765
UGC0814_720x1280_30_crf_42.mp4,1.7647
UGC0814_720x1280_30_crf_47.mp4,1.0588
UGC0815_720x1280_30_crf_00.mp4,4.129
UGC0815_720x1280_30_crf_17.mp4,3.9677
UGC0815_720x1280_30_crf_22.mp4,3.9355
UGC0815_720x1280_30_crf_27.mp4,3.9032
UGC0815_720x1280_30_crf_32.mp4,3.3548
UGC0815_720x1280_30_crf_37.mp4,2.2581
UGC0815_720x1280_30_crf_42.mp4,1.4194
UGC0815_720x1280_30_crf_47.mp4,1.0323
UGC0816_720x1280_30_crf_00.mp4,4.5641
UGC0816_720x1280_30_crf_17.mp4,4.5385
UGC0816_720x1280_30_crf_22.mp4,4.5641
UGC0816_720x1280_30_crf_27.mp4,4.4872
UGC0816_720x1280_30_crf_32.mp4,4.4615
UGC0816_720x1280_30_crf_37.mp4,3.4615
UGC0816_720x1280_30_crf_42.mp4,2.3077
UGC0816_720x1280_30_crf_47.mp4,1.4103
UGC0817_720x1280_30_crf_00.mp4,4.5429
UGC0817_720x1280_30_crf_17.mp4,4.4
UGC0817_720x1280_30_crf_22.mp4,4.2571
UGC0817_720x1280_30_crf_27.mp4,4.0286
UGC0817_720x1280_30_crf_32.mp4,3.3714
UGC0817_720x1280_30_crf_37.mp4,2.4
UGC0817_720x1280_30_crf_42.mp4,1.4857
UGC0817_720x1280_30_crf_47.mp4,1.0286
UGC0818_720x1280_30_crf_00.mp4,4.3871
UGC0818_720x1280_30_crf_17.mp4,4.4839
UGC0818_720x1280_30_crf_22.mp4,4.2258
UGC0818_720x1280_30_crf_27.mp4,3.9355
UGC0818_720x1280_30_crf_32.mp4,3.129
UGC0818_720x1280_30_crf_37.mp4,2.3226
UGC0818_720x1280_30_crf_42.mp4,1.6452
UGC0818_720x1280_30_crf_47.mp4,1.129
UGC0819_720x1280_30_crf_00.mp4,4.6176
UGC0819_720x1280_30_crf_17.mp4,4.4118
UGC0819_720x1280_30_crf_22.mp4,4.3529
UGC0819_720x1280_30_crf_27.mp4,4.1471
UGC0819_720x1280_30_crf_32.mp4,3.5294
UGC0819_720x1280_30_crf_37.mp4,2.5882
UGC0819_720x1280_30_crf_42.mp4,1.5588
UGC0819_720x1280_30_crf_47.mp4,1.0588
UGC0821_720x1280_30_crf_00.mp4,4.3939
UGC0821_720x1280_30_crf_17.mp4,4.4545
UGC0821_720x1280_30_crf_22.mp4,4.1515
UGC0821_720x1280_30_crf_27.mp4,3.9697
UGC0821_720x1280_30_crf_32.mp4,3.2424
UGC0821_720x1280_30_crf_37.mp4,2.6364
UGC0821_720x1280_30_crf_42.mp4,1.6667
UGC0821_720x1280_30_crf_47.mp4,1.2121
UGC0822_720x1280_30_crf_00.mp4,4.4242
UGC0822_720x1280_30_crf_17.mp4,4.3939
UGC0822_720x1280_30_crf_22.mp4,4.2727
UGC0822_720x1280_30_crf_27.mp4,4.0606
UGC0822_720x1280_30_crf_32.mp4,3.6667
UGC0822_720x1280_30_crf_37.mp4,2.7879
UGC0822_720x1280_30_crf_42.mp4,1.9394
UGC0822_720x1280_30_crf_47.mp4,1.3333
UGC0823_1280x720_30_crf_00.mp4,4.2778
UGC0823_1280x720_30_crf_17.mp4,4.3333
UGC0823_1280x720_30_crf_22.mp4,4.2222
UGC0823_1280x720_30_crf_27.mp4,4.25
UGC0823_1280x720_30_crf_32.mp4,3.5833
UGC0823_1280x720_30_crf_37.mp4,2.5556
UGC0823_1280x720_30_crf_42.mp4,1.5556
UGC0823_1280x720_30_crf_47.mp4,1.1944
UGC0825_720x1280_30_crf_00.mp4,4.4286
UGC0825_720x1280_30_crf_17.mp4,4.5143
UGC0825_720x1280_30_crf_22.mp4,4.4286
UGC0825_720x1280_30_crf_27.mp4,4.1143
UGC0825_720x1280_30_crf_32.mp4,3.4286
UGC0825_720x1280_30_crf_37.mp4,2.6857
UGC0825_720x1280_30_crf_42.mp4,1.7714
UGC0825_720x1280_30_crf_47.mp4,1.1429
UGC0826_720x1280_30_crf_00.mp4,4.5556
UGC0826_720x1280_30_crf_17.mp4,4.5556
UGC0826_720x1280_30_crf_22.mp4,4.3889
UGC0826_720x1280_30_crf_27.mp4,4.1667
UGC0826_720x1280_30_crf_32.mp4,3.8056
UGC0826_720x1280_30_crf_37.mp4,2.7222
UGC0826_720x1280_30_crf_42.mp4,1.9444
UGC0826_720x1280_30_crf_47.mp4,1.1944
UGC0828_720x1280_30_crf_00.mp4,4.6
UGC0828_720x1280_30_crf_17.mp4,4.5143
UGC0828_720x1280_30_crf_22.mp4,4.5429
UGC0828_720x1280_30_crf_27.mp4,4.4857
UGC0828_720x1280_30_crf_32.mp4,4.0857
UGC0828_720x1280_30_crf_37.mp4,3.1143
UGC0828_720x1280_30_crf_42.mp4,2.2571
UGC0828_720x1280_30_crf_47.mp4,1.4286
UGC0829_720x1280_30_crf_00.mp4,4.4
UGC0829_720x1280_30_crf_17.mp4,4.5
UGC0829_720x1280_30_crf_22.mp4,4.2667
UGC0829_720x1280_30_crf_27.mp4,4.0
UGC0829_720x1280_30_crf_32.mp4,3.1667
UGC0829_720x1280_30_crf_37.mp4,2.3333
UGC0829_720x1280_30_crf_42.mp4,1.3667
UGC0829_720x1280_30_crf_47.mp4,1.0333
UGC0830_720x1280_30_crf_00.mp4,4.0882
UGC0830_720x1280_30_crf_17.mp4,4.2353
UGC0830_720x1280_30_crf_22.mp4,4.0882
UGC0830_720x1280_30_crf_27.mp4,3.7353
UGC0830_720x1280_30_crf_32.mp4,3.4118
UGC0830_720x1280_30_crf_37.mp4,2.3824
UGC0830_720x1280_30_crf_42.mp4,1.4118
UGC0830_720x1280_30_crf_47.mp4,1.1176
UGC0831_720x1280_30_crf_00.mp4,4.6471
UGC0831_720x1280_30_crf_17.mp4,4.6176
UGC0831_720x1280_30_crf_22.mp4,4.5588
UGC0831_720x1280_30_crf_27.mp4,4.2353
